system:index,B11,B12,B2,B3,B4,B8,EVI,NDVI,NDWI,SAVI,date,lat,lon,.geo
20230117T054149_20230117T054149_T43REP_1_5_0,2124,1554,1400,1593,1309,4487,4.313246471226927,0.5483092,-0.47598684,0.8223928232554127,2023-01-17,30.038671795938395,75.64364869809305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.64364869809305,30.038671795938395]}"
20230117T054149_20230117T054149_T43REP_1_7_0,2288,1690,1536,1782,1553,4255,3.2887049659201555,0.4652204,-0.40964055,0.6977705087371955,2023-01-17,30.470432435669107,75.01109495890387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.01109495890387,30.470432435669107]}"
20230117T054149_20230117T054149_T43REP_1_16_0,2181,1649,1396,1546,1307,3746,5.449061662198391,0.48268357,-0.41572183,0.7239536954585931,2023-01-17,30.368012172397847,75.75204600316869,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.75204600316869,30.368012172397847]}"
20230117T054149_20230117T054149_T43REP_1_20_0,2200,1613,1384,1599,1316,4501,3.945738354806739,0.5475331,-0.4757377,0.8212290502793296,2023-01-17,30.086403079200302,75.7148321570497,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.7148321570497,30.086403079200302]}"
20230117T054149_20230117T054149_T43REP_1_26_0,2318,1772,1462,1620,1441,3280,4.779106029106029,0.3895361,-0.33877552,0.5842422958805464,2023-01-17,30.3288835181506,75.11677125866088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.11677125866088,30.3288835181506]}"
20230117T054149_20230117T054149_T43REP_1_28_0,2177,1770,1495,1580,1439,2526,-52.76699029126213,0.2741488,-0.23039454,0.4111713529189257,2023-01-17,30.68813046969427,75.18882715708921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.18882715708921,30.68813046969427]}"
20230117T054149_20230117T054149_T43REP_1_34_0,2545,2183,1626,1822,1647,3290,4.199897750511247,0.3327932,-0.28716746,0.49913924050632913,2023-01-17,30.580495037181304,75.2794592470768,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.2794592470768,30.580495037181304]}"
20230117T054149_20230117T054149_T43REP_1_37_0,1959,1489,1338,1400,1215,2725,-198.68421052631578,0.38324872,-0.3212121,0.574800152264941,2023-01-17,30.5650397935388,75.95230628470503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95230628470503,30.5650397935388]}"
20230117T054149_20230117T054149_T43REP_1_39_0,2441,1920,1742,1864,1650,3333,24.89644970414201,0.33774835,-0.28266308,0.5065716865656666,2023-01-17,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230117T054149_20230117T054149_T43REQ_1_1_0,2370,1720,1452,1644,1348,4636,4.479564032697548,0.54946524,-0.47643313,0.8241289999164509,2023-01-17,30.96990503438352,75.4273980932442,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.4273980932442,30.96990503438352]}"
20230117T054149_20230117T054149_T43REQ_1_6_0,2582,2111,1550,1816,1643,3468,2.6806698002350178,0.35707298,-0.31264195,0.5355570771789103,2023-01-17,31.16463003378407,75.39658133069807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39658133069807,31.16463003378407]}"
20230117T054149_20230117T054149_T43REQ_1_8_0,2601,2537,1514,1634,1710,2240,1.156195462478185,0.13417721,-0.15642746,0.2012403493228705,2023-01-17,30.96497862472879,75.92169990515954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.92169990515954,30.96497862472879]}"
20230117T054149_20230117T054149_T43REQ_1_9_0,2379,1686,1400,1598,1308,5112,3.864282811865096,0.59252334,-0.523696,0.8887158321003037,2023-01-17,30.99509642731238,75.42227325944118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.42227325944118,30.99509642731238]}"
20230117T054149_20230117T054149_T43REQ_1_11_0,2950,2722,1762,1925,2076,3012,1.0381543921916594,0.18396227,-0.2201742,0.27591628181192884,2023-01-17,30.97086151232952,75.51180326389321,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.51180326389321,30.97086151232952]}"
20230117T054149_20230117T054149_T43REQ_1_18_0,2437,1912,1419,1592,1440,3735,3.3097779059705794,0.44347826,-0.40229023,0.6651531253019032,2023-01-17,31.61811955504992,75.56107084538891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.56107084538891,31.61811955504992]}"
20230117T054149_20230117T054149_T43REQ_1_23_0,2328,1990,1524,1686,1742,2781,1.4398558758314857,0.2297148,-0.24513096,0.34453409970155857,2023-01-17,30.762801286933712,75.9798463072866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.9798463072866,30.762801286933712]}"
20230117T054149_20230117T054149_T43REQ_1_25_0,2359,2063,1476,1598,1536,2510,3.706240487062405,0.24073158,-0.22200584,0.3610527616458668,2023-01-17,31.139802583357216,75.71390613060048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.71390613060048,31.139802583357216]}"
20230117T054149_20230117T054149_T43REQ_1_28_0,2179,1771,1449,1548,1420,2509,16.753846153846155,0.27716976,-0.23687454,0.41570174322432885,2023-01-17,30.68813046969427,75.18882715708921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.18882715708921,30.68813046969427]}"
20230117T054149_20230117T054149_T43REQ_1_31_0,2238,1791,1492,1620,1548,2951,3.34047619047619,0.3118471,-0.29118356,0.46771863540393377,2023-01-17,30.906142255020168,75.65680950711797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.65680950711797,30.906142255020168]}"
20230117T054149_20230117T054149_T43REQ_1_32_0,2153,1613,1393,1558,1336,4188,4.056899004267425,0.5162925,-0.4577097,0.7743687211512353,2023-01-17,30.975070541418855,75.94849930333825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.94849930333825,30.975070541418855]}"
20230117T054149_20230117T054149_T43REQ_1_33_0,2417,1837,1401,1566,1378,3590,4.091749907510174,0.4452496,-0.39255238,0.6678071852671832,2023-01-17,31.463235195596926,75.53340931846465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.53340931846465,31.463235195596926]}"
20230117T054149_20230117T054149_T43REQ_1_36_0,2638,2387,1568,1717,1736,2737,1.7951936872309897,0.22378717,-0.22900763,0.33564323236839166,2023-01-17,31.58866234173577,75.96214429686754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.96214429686754,31.58866234173577]}"
20230117T054149_20230117T054149_T43REQ_1_39_0,2445,1923,1700,1841,1637,3333,10.443349753694582,0.3412475,-0.2883649,0.5118197364450257,2023-01-17,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230117T054149_20230117T054149_T43RFP_1_15_0,2625,2024,1552,1802,1514,3612,4.962157048249764,0.409286,-0.33431843,0.613869111479567,2023-01-17,30.626527212308442,76.20821750089146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.20821750089146,30.626527212308442]}"
20230117T054149_20230117T054149_T43RFP_1_19_0,3128,2280,1672,1860,1889,3758,1.8301997649823738,0.3309722,-0.33784264,0.49641434262948203,2023-01-17,30.38711456184649,76.39291045940162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.39291045940162,30.38711456184649]}"
20230117T054149_20230117T054149_T43RFP_1_39_0,2442,1921,1758,1872,1654,3336,55.328947368421055,0.33707416,-0.281106,0.5055605650736399,2023-01-17,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230117T054149_20230117T054149_T43RFQ_1_27_0,2179,1605,1442,1594,1352,4600,4.278187565858799,0.54569894,-0.48530835,0.8184796304073918,2023-01-17,31.20556457734315,76.43005937775438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.43005937775438,31.20556457734315]}"
20230117T054149_20230117T054149_T43RFQ_1_30_0,2482,1948,1482,1676,1498,3252,3.894316163410302,0.36926317,-0.3198052,0.5538364382696558,2023-01-17,30.906918789572572,76.27712323447857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.27712323447857,30.906918789572572]}"
20230117T054149_20230117T054149_T43RFQ_1_35_0,2350,1639,1362,1615,1313,4396,3.741504854368932,0.5400245,-0.46265182,0.809965846396357,2023-01-17,30.773604240129966,76.53198145303423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.53198145303423,30.773604240129966]}"
20230117T054149_20230117T054149_T43RFQ_1_39_0,2451,1924,1687,1826,1618,3336,10.94267515923567,0.34679046,-0.29252228,0.5201332122313049,2023-01-17,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230117T054149_20230117T054149_T43SDR_1_2_0,2450,1845,1419,1683,1430,4197,3.239288222898619,0.49173626,-0.42755103,0.7375388716126166,2023-01-17,31.761438749431978,74.77755882886709,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.77755882886709,31.761438749431978]}"
20230117T054149_20230117T054149_T43SER_1_0_0,3083,2738,1581,1767,1833,2693,1.171981466339602,0.19001326,-0.20762332,0.2849884016348172,2023-01-17,31.86627985809932,75.74365687458071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.74365687458071,31.86627985809932]}"
20230117T054149_20230117T054149_T43SER_1_13_0,2453,1810,1133,1293,1229,3032,2.3605655930871956,0.4231401,-0.40208092,0.6346356916578669,2023-01-17,31.69812573610165,75.9582074110703,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.9582074110703,31.69812573610165]}"
20230117T054149_20230117T054149_T43SER_1_18_0,2452,1914,1250,1477,1358,3752,2.3693586698337294,0.46849316,-0.4350736,0.7026709715292045,2023-01-17,31.61811955504992,75.56107084538891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.56107084538891,31.61811955504992]}"
20230117T054149_20230117T054149_T43SER_1_21_0,2287,1599,1283,1458,1224,4536,3.666150099623644,0.575,-0.5135135,0.8624251367068831,2023-01-17,31.78859605967991,75.43259965499281,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.43259965499281,31.78859605967991]}"
20230117T054149_20230117T054149_T43SER_1_29_0,2234,1619,1232,1495,1235,4340,3.0913978494623655,0.5569507,-0.48757496,0.8353510895883778,2023-01-17,31.674981781668833,75.57618210346608,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.57618210346608,31.674981781668833]}"
20230117T054149_20230117T054149_T43SER_1_36_0,2664,2401,1432,1626,1684,2735,1.2511904761904762,0.23783661,-0.25429946,0.35671456047064143,2023-01-17,31.58866234173577,75.96214429686754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.96214429686754,31.58866234173577]}"
20230117T054149_20230117T054149_T43SER_1_38_0,2191,1666,1334,1462,1311,3680,3.840791180285344,0.47465438,-0.43134966,0.711910247420615,2023-01-17,31.764143386392096,75.30977899945552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.30977899945552,31.764143386392096]}"
20230119T044119_20230119T044439_T45RWJ_2_3_0,3830,3262,2720,2750,2638,3702,-3.0609896432681243,0.16782334,-0.14755115,0.2517151644192098,2023-01-19,26.205176723839898,87.64226357976696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.64226357976696,26.205176723839898]}"
20230119T044119_20230119T044439_T45RWK_2_3_0,3945,3315,2584,2672,2594,3798,-177.05882352941177,0.18836045,-0.174034,0.2825185764567853,2023-01-19,26.205176723839898,87.64226357976696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.64226357976696,26.205176723839898]}"
20230119T044119_20230119T044439_T45RXK_2_42_0,3150,2587,2288,2278,2174,3082,-2.197483059051307,0.17275494,-0.15,0.25910777133073337,2023-01-19,26.35347083182029,88.18795597236347,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.18795597236347,26.35347083182029]}"
20230120T050121_20230120T050119_T44RQN_2_4_0,3269,2748,2010,2172,2144,2974,2.7159685863874343,0.16217272,-0.1558492,0.24323532284849078,2023-01-20,25.073618564209035,83.80439777327292,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.80439777327292,25.073618564209035]}"
20230120T050121_20230120T050119_T44RQN_2_13_0,2708,2056,1794,2024,1826,3496,4.183366733466934,0.3137918,-0.26666668,0.47064349459840304,2023-01-20,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}"
20230120T050121_20230120T050119_T44RQN_2_14_0,3974,3309,1736,1992,2310,3298,0.5967625030200532,0.17617689,-0.2468809,0.26424177587590264,2023-01-20,24.574161676413254,83.63250147234471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.63250147234471,24.574161676413254]}"
20230120T050121_20230120T050119_T44RQN_2_22_0,3629,2406,2062,2290,2346,4484,1.726421188630491,0.31303075,-0.32388544,0.46951174877388185,2023-01-20,24.66447999279747,83.91239208469253,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.91239208469253,24.66447999279747]}"
20230120T050121_20230120T050119_T44RRN_2_2_0,2992,2556,1724,1992,2004,2960,1.1630170316301705,0.19258663,-0.19547658,0.2888508409708933,2023-01-20,25.110392004683597,84.74849862252218,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.74849862252218,25.110392004683597]}"
20230120T050121_20230120T050119_T44RRN_2_19_0,3067,2184,1606,1866,1674,4208,2.86911231884058,0.43080586,-0.3855779,0.6461538461538462,2023-01-20,25.042613892193966,84.63446371941521,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.63446371941521,25.042613892193966]}"
20230120T050121_20230120T050119_T44RRN_2_30_0,3407,2706,1797,1978,2036,3120,1.4573810164022585,0.2102405,-0.22400941,0.3153301658101425,2023-01-20,24.929606131476618,84.63796351056507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.63796351056507,24.929606131476618]}"
20230120T050121_20230120T050119_T44RRN_2_41_0,3448,2941,1880,2132,2170,3284,1.2630385487528346,0.20425376,-0.21270311,0.30635255293794117,2023-01-20,24.983665833006306,84.2012122731366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.2012122731366,24.983665833006306]}"
20230120T050121_20230120T050119_T44RRN_2_43_0,3143,2545,1878,2094,2128,3168,1.4038876889848813,0.19637462,-0.2041049,0.2945341263098272,2023-01-20,24.82698288339234,84.90503285047747,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.90503285047747,24.82698288339234]}"
20230120T050121_20230120T050119_T44RRN_2_45_0,2751,2058,1809,1926,1864,2956,4.760244115082824,0.22655602,-0.2109791,0.3397987760605746,2023-01-20,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}"
20230120T050121_20230120T050119_T44RRN_2_48_0,3045,2254,1739,1947,1831,3668,2.848062015503876,0.33406073,-0.30650043,0.5010455495954178,2023-01-20,24.976795211066857,84.62985290020244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.62985290020244,24.976795211066857]}"
20230120T050121_20230120T050119_T45RTH_2_2_0,3042,2605,1716,1952,1972,2904,1.2479914301017674,0.19114028,-0.19604613,0.28668102122423866,2023-01-20,25.110392977465306,84.74857373563094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.74857373563094,25.110392977465306]}"
20230120T050121_20230120T050119_T45RTH_2_19_0,3073,2206,1607,1847,1692,4104,2.735314130188251,0.41614908,-0.379264,0.6241697576123523,2023-01-20,25.042635625377436,84.63448305540332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.63448305540332,25.042635625377436]}"
20230120T050121_20230120T050119_T45RTH_2_30_0,3439,2751,1796,1998,2050,3156,1.3915450427780574,0.21244718,-0.22467986,0.3186401613367905,2023-01-20,24.929593007845224,84.6379330931922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.6379330931922,24.929593007845224]}"
20230120T050121_20230120T050119_T45RTH_2_41_0,3429,2925,1880,2130,2168,3282,1.27110908261068,0.20440367,-0.21286032,0.30657737822218145,2023-01-20,24.98366405532328,84.20121193056889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.20121193056889,24.98366405532328]}"
20230120T050121_20230120T050119_T45RTH_2_43_0,3155,2568,1881,2086,2130,3154,1.4008207934336525,0.19379258,-0.2038168,0.29066136815214305,2023-01-20,24.82697615906361,84.90506623201334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.90506623201334,24.82697615906361]}"
20230120T050121_20230120T050119_T45RTH_2_45_0,2761,2044,1812,1927,1842,3002,6.236559139784946,0.23947151,-0.21809697,0.35917019300237385,2023-01-20,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}"
20230120T050121_20230120T050119_T45RTH_2_48_0,3272,2502,1744,1958,1877,3636,2.4175371083012647,0.31906402,-0.29996425,0.47855264351138116,2023-01-20,24.976852680933213,84.62990100252732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.62990100252732,24.976852680933213]}"
20230120T050121_20230120T050119_T45RUJ_2_7_0,2526,1801,1624,1836,1626,3862,3.884642112578179,0.4074344,-0.35556334,0.6110959278491391,2023-01-20,25.90929185415298,85.17925231149755,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.17925231149755,25.90929185415298]}"
20230120T050121_20230120T050119_T45RUJ_2_10_0,3069,2641,1821,2044,2076,2780,1.1142766698322255,0.14497529,-0.15257049,0.217440543601359,2023-01-20,25.899644975167085,85.00853719003544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.00853719003544,25.899644975167085]}"
20230122T045109_20230122T045110_T45RUK_2_27_0,8016,7173,10000,9616,9448,9232,0.05947791607005177,-0.011563169,0.020373514,-0.017344289499745723,2023-01-22,26.705622720054997,85.51189613417614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.51189613417614,26.705622720054997]}"
20230122T045109_20230122T045110_T45RVH_2_18_0,3412,2639,2192,2320,2204,3958,5.901749663526244,0.28464785,-0.2609111,0.42693711967545644,2023-01-22,25.045662488345815,86.82745542085473,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.82745542085473,25.045662488345815]}"
20230122T045109_20230122T045110_T45RVH_2_21_0,3219,2854,2246,2348,2278,3586,7.975609756097562,0.22305593,-0.20862824,0.3345553755648393,2023-01-22,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}"
20230122T045109_20230122T045110_T45RVH_2_34_0,3559,2795,2040,2220,2134,3730,3.230769230769231,0.27216917,-0.25378153,0.408218944496547,2023-01-22,25.05959631089119,86.60485417027094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.60485417027094,25.05959631089119]}"
20230122T045109_20230122T045110_T45RVH_2_49_0,2435,1691,1893,2024,1672,4660,15.075681130171542,0.4718888,-0.39437464,0.7077773391235689,2023-01-22,25.308008774376134,86.16604545464368,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.16604545464368,25.308008774376134]}"
20230122T045109_20230122T045110_T45RVJ_2_1_0,3226,2849,2396,2530,2446,3636,8.673469387755102,0.19565932,-0.17937075,0.2934648581997534,2023-01-22,25.639229604428664,86.56052872090477,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.56052872090477,25.639229604428664]}"
20230122T045109_20230122T045110_T45RVJ_2_6_0,2720,1961,2334,2384,2138,4180,-10.29233870967742,0.32320353,-0.27361366,0.48476695418216353,2023-01-22,25.756519303883366,86.4274766105735,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.4274766105735,25.756519303883366]}"
20230122T045109_20230122T045110_T45RVJ_2_9_0,3118,2759,2638,2726,2664,2882,-0.593681917211329,0.03930761,-0.027817404,0.058956098440457946,2023-01-22,25.652898925433398,86.542146823988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.542146823988,25.652898925433398]}"
20230122T045109_20230122T045110_T45RVJ_2_11_0,2568,1870,2408,2402,2194,3270,-1.6553846153846155,0.19692533,-0.15303244,0.29536096623661817,2023-01-22,25.741058031954445,86.64899053957265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.64899053957265,25.741058031954445]}"
20230122T045109_20230122T045110_T45RVJ_2_25_0,2864,2186,2660,2698,2468,3850,-2.676219984508133,0.2187401,-0.17593159,0.3280841971987022,2023-01-22,26.116680375417918,86.7750022002761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.7750022002761,26.116680375417918]}"
20230122T045109_20230122T045110_T45RVJ_2_31_0,2705,2097,2576,2686,2438,3808,-3.8788221970554924,0.21934038,-0.17277487,0.3289842311694549,2023-01-22,25.86374600366304,86.8357668367509,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.8357668367509,25.86374600366304]}"
20230122T045109_20230122T045110_T45RVJ_2_33_0,2735,2084,2500,2544,2296,3600,-2.374362709395484,0.2211669,-0.171875,0.33172220808954467,2023-01-22,26.156488208495432,86.41653356233715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.41653356233715,26.156488208495432]}"
20230122T045109_20230122T045110_T45RVJ_2_38_0,2864,2129,2686,2726,2430,4144,-3.017605633802817,0.26072407,-0.20640466,0.39105635409536843,2023-01-22,26.127647475224002,86.02547942897066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.02547942897066,26.127647475224002]}"
20230122T045109_20230122T045110_T45RVJ_2_47_0,2481,1853,2096,2108,1880,3830,-8.004926108374384,0.34150612,-0.28999662,0.5122143420015761,2023-01-22,25.495907087905184,86.62065197352018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.62065197352018,25.495907087905184]}"
20230122T045109_20230122T045110_T45RVJ_2_49_0,2430,1689,1866,2007,1662,4640,12.046925566343043,0.4725484,-0.39611855,0.7087663625545418,2023-01-22,25.308008774376134,86.16604545464368,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.16604545464368,25.308008774376134]}"
20230122T045109_20230122T045110_T45RVK_2_29_0,3242,2620,2690,2760,2636,3462,-2.3046875,0.13545425,-0.11282546,0.20316471263425434,2023-01-22,26.374804021765485,86.35098756900341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.35098756900341,26.374804021765485]}"
20230122T045109_20230122T045110_T45RVK_2_33_0,2734,2087,2524,2558,2316,3590,-2.2072072072072073,0.21571283,-0.16785946,0.32354186066198254,2023-01-22,26.156488208495432,86.41653356233715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.41653356233715,26.156488208495432]}"
20230122T045109_20230122T045110_T45RWH_2_21_0,3221,2852,2246,2350,2268,3584,9.454022988505747,0.22488038,-0.20795417,0.3372917556599744,2023-01-22,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}"
