system:index,B11,B12,B2,B3,B4,B8,NDVI,NDWI,date,lat,lon,.geo
20230117T054149_20230117T054149_T43RFQ_1_30_0,2482,1948,1482,1676,1498,3252,0.36926317,-0.3198052,2023-01-17,30.906918789572572,76.27712323447857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.27712323447857,30.906918789572572]}"
20230117T054149_20230117T054149_T43RFQ_1_35_0,2350,1639,1362,1615,1313,4396,0.5400245,-0.46265182,2023-01-17,30.773604240129966,76.53198145303423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.53198145303423,30.773604240129966]}"
20230117T054149_20230117T054149_T43RFQ_1_39_0,2451,1924,1687,1826,1618,3336,0.34679046,-0.29252228,2023-01-17,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230117T054149_20230117T054149_T43SDR_1_2_0,2450,1845,1419,1683,1430,4197,0.49173626,-0.42755103,2023-01-17,31.761438749431978,74.77755882886709,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.77755882886709,31.761438749431978]}"
20230117T054149_20230117T054149_T43SER_1_0_0,3083,2738,1581,1767,1833,2693,0.19001326,-0.20762332,2023-01-17,31.86627985809932,75.74365687458071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.74365687458071,31.86627985809932]}"
20230117T054149_20230117T054149_T43SER_1_13_0,2453,1810,1133,1293,1229,3032,0.4231401,-0.40208092,2023-01-17,31.69812573610165,75.9582074110703,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.9582074110703,31.69812573610165]}"
20230117T054149_20230117T054149_T43SER_1_18_0,2452,1914,1250,1477,1358,3752,0.46849316,-0.4350736,2023-01-17,31.61811955504992,75.56107084538891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.56107084538891,31.61811955504992]}"
20230117T054149_20230117T054149_T43SER_1_21_0,2287,1599,1283,1458,1224,4536,0.575,-0.5135135,2023-01-17,31.78859605967991,75.43259965499281,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.43259965499281,31.78859605967991]}"
20230117T054149_20230117T054149_T43SER_1_29_0,2234,1619,1232,1495,1235,4340,0.5569507,-0.48757496,2023-01-17,31.674981781668833,75.57618210346608,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.57618210346608,31.674981781668833]}"
20230117T054149_20230117T054149_T43SER_1_36_0,2664,2401,1432,1626,1684,2735,0.23783661,-0.25429946,2023-01-17,31.58866234173577,75.96214429686754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.96214429686754,31.58866234173577]}"
20230117T054149_20230117T054149_T43SER_1_38_0,2191,1666,1334,1462,1311,3680,0.47465438,-0.43134966,2023-01-17,31.764143386392096,75.30977899945552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.30977899945552,31.764143386392096]}"
20230119T044119_20230119T044439_T45RWJ_2_3_0,3830,3262,2720,2750,2638,3702,0.16782334,-0.14755115,2023-01-19,26.205176723839898,87.64226357976696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.64226357976696,26.205176723839898]}"
20230119T044119_20230119T044439_T45RWK_2_3_0,3945,3315,2584,2672,2594,3798,0.18836045,-0.174034,2023-01-19,26.205176723839898,87.64226357976696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.64226357976696,26.205176723839898]}"
20230119T044119_20230119T044439_T45RXK_2_42_0,3150,2587,2288,2278,2174,3082,0.17275494,-0.15,2023-01-19,26.35347083182029,88.18795597236347,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.18795597236347,26.35347083182029]}"
20230120T050121_20230120T050119_T44RQN_2_4_0,3269,2748,2010,2172,2144,2974,0.16217272,-0.1558492,2023-01-20,25.073618564209035,83.80439777327292,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.80439777327292,25.073618564209035]}"
20230120T050121_20230120T050119_T44RQN_2_13_0,2708,2056,1794,2024,1826,3496,0.3137918,-0.26666668,2023-01-20,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}"
20230120T050121_20230120T050119_T44RQN_2_14_0,3974,3309,1736,1992,2310,3298,0.17617689,-0.2468809,2023-01-20,24.574161676413254,83.63250147234471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.63250147234471,24.574161676413254]}"
20230120T050121_20230120T050119_T44RQN_2_22_0,3629,2406,2062,2290,2346,4484,0.31303075,-0.32388544,2023-01-20,24.66447999279747,83.91239208469253,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.91239208469253,24.66447999279747]}"
20230120T050121_20230120T050119_T44RRN_2_2_0,2992,2556,1724,1992,2004,2960,0.19258663,-0.19547658,2023-01-20,25.110392004683597,84.74849862252218,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.74849862252218,25.110392004683597]}"
20230120T050121_20230120T050119_T44RRN_2_19_0,3067,2184,1606,1866,1674,4208,0.43080586,-0.3855779,2023-01-20,25.042613892193966,84.63446371941521,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.63446371941521,25.042613892193966]}"
20230120T050121_20230120T050119_T44RRN_2_30_0,3407,2706,1797,1978,2036,3120,0.2102405,-0.22400941,2023-01-20,24.929606131476618,84.63796351056507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.63796351056507,24.929606131476618]}"
20230120T050121_20230120T050119_T44RRN_2_41_0,3448,2941,1880,2132,2170,3284,0.20425376,-0.21270311,2023-01-20,24.983665833006306,84.2012122731366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.2012122731366,24.983665833006306]}"
20230120T050121_20230120T050119_T44RRN_2_43_0,3143,2545,1878,2094,2128,3168,0.19637462,-0.2041049,2023-01-20,24.82698288339234,84.90503285047747,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.90503285047747,24.82698288339234]}"
20230120T050121_20230120T050119_T44RRN_2_45_0,2751,2058,1809,1926,1864,2956,0.22655602,-0.2109791,2023-01-20,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}"
20230120T050121_20230120T050119_T44RRN_2_48_0,3045,2254,1739,1947,1831,3668,0.33406073,-0.30650043,2023-01-20,24.976795211066857,84.62985290020244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.62985290020244,24.976795211066857]}"
20230120T050121_20230120T050119_T45RTH_2_2_0,3042,2605,1716,1952,1972,2904,0.19114028,-0.19604613,2023-01-20,25.110392977465306,84.74857373563094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.74857373563094,25.110392977465306]}"
20230120T050121_20230120T050119_T45RTH_2_19_0,3073,2206,1607,1847,1692,4104,0.41614908,-0.379264,2023-01-20,25.042635625377436,84.63448305540332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.63448305540332,25.042635625377436]}"
20230120T050121_20230120T050119_T45RTH_2_30_0,3439,2751,1796,1998,2050,3156,0.21244718,-0.22467986,2023-01-20,24.929593007845224,84.6379330931922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.6379330931922,24.929593007845224]}"
20230120T050121_20230120T050119_T45RTH_2_41_0,3429,2925,1880,2130,2168,3282,0.20440367,-0.21286032,2023-01-20,24.98366405532328,84.20121193056889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.20121193056889,24.98366405532328]}"
20230120T050121_20230120T050119_T45RTH_2_43_0,3155,2568,1881,2086,2130,3154,0.19379258,-0.2038168,2023-01-20,24.82697615906361,84.90506623201334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.90506623201334,24.82697615906361]}"
20230120T050121_20230120T050119_T45RTH_2_45_0,2761,2044,1812,1927,1842,3002,0.23947151,-0.21809697,2023-01-20,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}"
20230120T050121_20230120T050119_T45RTH_2_48_0,3272,2502,1744,1958,1877,3636,0.31906402,-0.29996425,2023-01-20,24.976852680933213,84.62990100252732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.62990100252732,24.976852680933213]}"
20230120T050121_20230120T050119_T45RUJ_2_7_0,2526,1801,1624,1836,1626,3862,0.4074344,-0.35556334,2023-01-20,25.90929185415298,85.17925231149755,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.17925231149755,25.90929185415298]}"
20230120T050121_20230120T050119_T45RUJ_2_10_0,3069,2641,1821,2044,2076,2780,0.14497529,-0.15257049,2023-01-20,25.899644975167085,85.00853719003544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.00853719003544,25.899644975167085]}"
20230122T045109_20230122T045110_T45RUK_2_27_0,8016,7173,10000,9616,9448,9232,-0.011563169,0.020373514,2023-01-22,26.705622720054997,85.51189613417614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.51189613417614,26.705622720054997]}"
20230122T045109_20230122T045110_T45RVH_2_18_0,3412,2639,2192,2320,2204,3958,0.28464785,-0.2609111,2023-01-22,25.045662488345815,86.82745542085473,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.82745542085473,25.045662488345815]}"
20230122T045109_20230122T045110_T45RVH_2_21_0,3219,2854,2246,2348,2278,3586,0.22305593,-0.20862824,2023-01-22,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}"
20230122T045109_20230122T045110_T45RVH_2_34_0,3559,2795,2040,2220,2134,3730,0.27216917,-0.25378153,2023-01-22,25.05959631089119,86.60485417027094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.60485417027094,25.05959631089119]}"
20230122T045109_20230122T045110_T45RVH_2_49_0,2435,1691,1893,2024,1672,4660,0.4718888,-0.39437464,2023-01-22,25.308008774376134,86.16604545464368,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.16604545464368,25.308008774376134]}"
20230122T045109_20230122T045110_T45RVJ_2_1_0,3226,2849,2396,2530,2446,3636,0.19565932,-0.17937075,2023-01-22,25.639229604428664,86.56052872090477,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.56052872090477,25.639229604428664]}"
20230122T045109_20230122T045110_T45RVJ_2_6_0,2720,1961,2334,2384,2138,4180,0.32320353,-0.27361366,2023-01-22,25.756519303883366,86.4274766105735,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.4274766105735,25.756519303883366]}"
20230122T045109_20230122T045110_T45RVJ_2_9_0,3118,2759,2638,2726,2664,2882,0.03930761,-0.027817404,2023-01-22,25.652898925433398,86.542146823988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.542146823988,25.652898925433398]}"
20230122T045109_20230122T045110_T45RVJ_2_11_0,2568,1870,2408,2402,2194,3270,0.19692533,-0.15303244,2023-01-22,25.741058031954445,86.64899053957265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.64899053957265,25.741058031954445]}"
20230122T045109_20230122T045110_T45RVJ_2_25_0,2864,2186,2660,2698,2468,3850,0.2187401,-0.17593159,2023-01-22,26.116680375417918,86.7750022002761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.7750022002761,26.116680375417918]}"
20230122T045109_20230122T045110_T45RVJ_2_31_0,2705,2097,2576,2686,2438,3808,0.21934038,-0.17277487,2023-01-22,25.86374600366304,86.8357668367509,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.8357668367509,25.86374600366304]}"
20230122T045109_20230122T045110_T45RVJ_2_33_0,2735,2084,2500,2544,2296,3600,0.2211669,-0.171875,2023-01-22,26.156488208495432,86.41653356233715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.41653356233715,26.156488208495432]}"
20230122T045109_20230122T045110_T45RVJ_2_38_0,2864,2129,2686,2726,2430,4144,0.26072407,-0.20640466,2023-01-22,26.127647475224002,86.02547942897066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.02547942897066,26.127647475224002]}"
20230122T045109_20230122T045110_T45RVJ_2_47_0,2481,1853,2096,2108,1880,3830,0.34150612,-0.28999662,2023-01-22,25.495907087905184,86.62065197352018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.62065197352018,25.495907087905184]}"
20230122T045109_20230122T045110_T45RVJ_2_49_0,2430,1689,1866,2007,1662,4640,0.4725484,-0.39611855,2023-01-22,25.308008774376134,86.16604545464368,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.16604545464368,25.308008774376134]}"
20230122T045109_20230122T045110_T45RVK_2_29_0,3242,2620,2690,2760,2636,3462,0.13545425,-0.11282546,2023-01-22,26.374804021765485,86.35098756900341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.35098756900341,26.374804021765485]}"
20230122T045109_20230122T045110_T45RVK_2_33_0,2734,2087,2524,2558,2316,3590,0.21571283,-0.16785946,2023-01-22,26.156488208495432,86.41653356233715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.41653356233715,26.156488208495432]}"
20230122T045109_20230122T045110_T45RWH_2_21_0,3221,2852,2246,2350,2268,3584,0.22488038,-0.20795417,2023-01-22,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}"
20230122T045109_20230122T045110_T45RWJ_2_3_0,3603,3050,2576,2730,2562,3658,0.17620578,-0.14527239,2023-01-22,26.205176723839898,87.64226357976696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.64226357976696,26.205176723839898]}"
20230122T045109_20230122T045110_T45RWJ_2_37_0,3060,2445,2758,2786,2620,3510,0.1451876,-0.11499365,2023-01-22,25.94916546407544,87.3264548683133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.3264548683133,25.94916546407544]}"
20230122T045109_20230122T045110_T45RWK_2_3_0,3598,3048,2608,2742,2576,3640,0.17117117,-0.14070824,2023-01-22,26.205176723839898,87.64226357976696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.64226357976696,26.205176723839898]}"
20230122T054131_20230122T054129_T43RDQ_1_22_0,2996,2432,1928,2058,2108,3108,0.19171779,-0.20325203,2023-01-22,30.98851090042315,74.55136245942504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.55136245942504,30.98851090042315]}"
20230122T054131_20230122T054129_T43RDQ_1_24_0,2218,1568,1390,1642,1388,4312,0.5129824,-0.44843802,2023-01-22,31.11546065864115,74.80110315150363,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.80110315150363,31.11546065864115]}"
20230122T054131_20230122T054129_T43REQ_1_1_0,2287,1619,1487,1728,1454,4836,0.53767884,-0.4734918,2023-01-22,30.96990503438352,75.4273980932442,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.4273980932442,30.96990503438352]}"
20230122T054131_20230122T054129_T43REQ_1_6_0,3065,2591,1780,2058,1968,3240,0.24423963,-0.22310306,2023-01-22,31.16463003378407,75.39658133069807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39658133069807,31.16463003378407]}"
20230122T054131_20230122T054129_T43REQ_1_8_0,2719,2502,1351,1483,1728,2138,0.10605277,-0.18088926,2023-01-22,30.96497862472879,75.92169990515954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.92169990515954,30.96497862472879]}"
20230122T054131_20230122T054129_T43REQ_1_9_0,2376,1664,1524,1750,1444,5164,0.562954,-0.49378073,2023-01-22,30.99509642731238,75.42227325944118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.42227325944118,30.99509642731238]}"
20230122T054131_20230122T054129_T43REQ_1_11_0,3084,2691,1759,2015,2216,3346,0.20316432,-0.24827458,2023-01-22,30.97086151232952,75.51180326389321,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.51180326389321,30.97086151232952]}"
20230122T054131_20230122T054129_T43REQ_1_18_0,2435,1820,1383,1618,1457,3962,0.46226242,-0.4200717,2023-01-22,31.61811955504992,75.56107084538891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.56107084538891,31.61811955504992]}"
20230122T054131_20230122T054129_T43REQ_1_23_0,2422,1944,1483,1705,1706,3016,0.2774248,-0.27769542,2023-01-22,30.762801286933712,75.9798463072866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.9798463072866,30.762801286933712]}"
20230122T054131_20230122T054129_T43REQ_1_25_0,2474,2091,1307,1604,1448,2736,0.3078394,-0.26082948,2023-01-22,31.139802583357216,75.71390613060048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.71390613060048,31.139802583357216]}"
20230122T054131_20230122T054129_T43REQ_1_28_0,2345,1939,1731,1866,1654,3077,0.30078208,-0.24499293,2023-01-22,30.68813046969427,75.18882715708921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.18882715708921,30.68813046969427]}"
20230122T054131_20230122T054129_T43REQ_1_31_0,2411,1980,1512,1719,1677,2732,0.23928328,-0.22758931,2023-01-22,30.906142255020168,75.65680950711797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.65680950711797,30.906142255020168]}"
20230122T054131_20230122T054129_T43REQ_1_32_0,2126,1539,1067,1336,1142,4364,0.5851798,-0.53122807,2023-01-22,30.975070541418855,75.94849930333825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.94849930333825,30.975070541418855]}"
20230122T054131_20230122T054129_T43REQ_1_33_0,2410,1902,1392,1633,1467,3359,0.3920431,-0.3457532,2023-01-22,31.463235195596926,75.53340931846465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.53340931846465,31.463235195596926]}"
20230122T054131_20230122T054129_T43REQ_1_36_0,2699,2304,1381,1670,1718,2750,0.23097582,-0.24434389,2023-01-22,31.58866234173577,75.96214429686754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.96214429686754,31.58866234173577]}"
20230122T054131_20230122T054129_T43REQ_1_39_0,2580,2029,1443,1731,1586,3104,0.32366738,-0.28397104,2023-01-22,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230122T054131_20230122T054129_T43RFP_1_15_0,2915,2673,1542,1722,1824,2378,0.13184199,-0.16,2023-01-22,30.626527212308442,76.20821750089146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.20821750089146,30.626527212308442]}"
20230122T054131_20230122T054129_T43RFP_1_19_0,3108,2262,1597,1925,1958,3784,0.31800765,-0.3256262,2023-01-22,30.38711456184649,76.39291045940162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.39291045940162,30.38711456184649]}"
20230122T054131_20230122T054129_T43RFP_1_39_0,2571,2021,1426,1702,1557,3062,0.3258281,-0.2854744,2023-01-22,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230122T054131_20230122T054129_T43RFQ_1_27_0,2195,1580,1195,1453,1254,4840,0.58844763,-0.53821707,2023-01-22,31.20556457734315,76.43005937775438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.43005937775438,31.20556457734315]}"
20230122T054131_20230122T054129_T43RFQ_1_30_0,2597,2104,1326,1631,1512,2836,0.30450782,-0.269756,2023-01-22,30.906918789572572,76.27712323447857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.27712323447857,30.906918789572572]}"
20230122T054131_20230122T054129_T43RFQ_1_35_0,2367,1630,1192,1478,1229,4828,0.5941886,-0.5312401,2023-01-22,30.773604240129966,76.53198145303423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.53198145303423,30.773604240129966]}"
