system:index,B11,B12,B2,B3,B4,B8,NDVI,NDWI,date,lat,lon,.geo
20230825T053649_20230825T054054_T43RDP_45_0,2712,1916,1163,1468,1312,5041,0.5869668,-0.54893225,2023-08-25,30.30469517702339,74.30220486971412,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.30220486971412,30.30469517702339]}"
20230825T053649_20230825T054054_T43RDQ_49_0,4597,4021,3766,3938,3742,6108,0.24020305,-0.21600637,2023-08-25,31.05602728192596,75.09417230164377,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.09417230164377,31.05602728192596]}"
20230825T053649_20230825T054054_T43REP_5_0,2654,1834,1048,1378,1210,5212,0.6231704,-0.58179057,2023-08-25,30.038671795938395,75.64364869809305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.64364869809305,30.038671795938395]}"
20230825T053649_20230825T054054_T43REP_7_0,2296,1863,1498,2022,1786,3338,0.30288836,-0.2455224,2023-08-25,30.470432435669107,75.01109495890387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.01109495890387,30.470432435669107]}"
20230825T053649_20230825T054054_T43REP_16_0,2703,1936,1151,1521,1333,4660,0.55514765,-0.50784665,2023-08-25,30.368012172397847,75.75204600316869,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.75204600316869,30.368012172397847]}"
20230825T053649_20230825T054054_T43REP_20_0,2635,1817,1043,1327,1216,4884,0.6013115,-0.5726936,2023-08-25,30.086403079200302,75.7148321570497,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.7148321570497,30.086403079200302]}"
20230825T053649_20230825T054054_T43REP_26_0,2796,1912,1097,1468,1245,5272,0.61792237,-0.5643917,2023-08-25,30.3288835181506,75.11677125866088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.11677125866088,30.3288835181506]}"
20230825T053649_20230825T054054_T43REP_34_0,2895,2073,1197,1558,1390,4571,0.5336353,-0.49159732,2023-08-25,30.580495037181304,75.2794592470768,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.2794592470768,30.580495037181304]}"
20230825T053649_20230825T054054_T43REP_37_0,2455,1761,1044,1344,1214,4556,0.5792028,-0.5444068,2023-08-25,30.5650397935388,75.95230628470503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95230628470503,30.5650397935388]}"
20230825T053649_20230825T054054_T43REP_39_0,3080,2199,2012,2216,1889,5528,0.49062964,-0.42768595,2023-08-25,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230825T053649_20230825T054054_T43RFP_15_0,2939,2128,1749,1906,1678,5076,0.5031093,-0.45402464,2023-08-25,30.626527212308442,76.20821750089146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.20821750089146,30.626527212308442]}"
20230825T053649_20230825T054054_T43RFP_19_0,2603,1828,1441,1664,1468,4648,0.5199477,-0.4727503,2023-08-25,30.38711456184649,76.39291045940162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.39291045940162,30.38711456184649]}"
20230825T053649_20230825T054054_T43RFP_39_0,3042,2194,2122,2262,1961,5184,0.45108467,-0.39242548,2023-08-25,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230825T053649_20230825T054054_T43RFP_48_0,2645,1876,1546,1714,1522,4484,0.49317348,-0.44691837,2023-08-25,30.406597950677337,76.41025857349862,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.41025857349862,30.406597950677337]}"
