system:index,B11,B12,B2,B3,B4,B8,EVI,NDVI,NDWI,SAVI,date,lat,lon,.geo,temperature,humidity,precipitation,lat_r,lon_r,ndvi_trend,ndwi_trend,stress_score,label
20230604T045659_20230604T050222_T45RTK_2_39_0,4211,3860,2667,3053,3237,3930,0.5170870019400089,0.09669318,-0.12559073,0.1450296477153819,2023-06-04,26.201708277638154,84.61933607852656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.61933607852656,26.201708277638154]}",30.86,47.67,0.04,26.202,84.619,-0.050312850000000006,0.05651789999999998,5,Severely Stressed
20230609T045701_20230609T050432_T45RTK_2_39_0,4162,3722,2568,2974,3228,3764,0.345985024528789,0.07665904,-0.11724547,0.1149803360743653,2023-06-09,26.201708277638154,84.61933607852656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.61933607852656,26.201708277638154]}",35.51,43.74,0.06,26.202,84.619,-0.024806900000000007,0.020859669999999983,5,Severely Stressed
20231012T045729_20231012T051015_T45RTK_2_39_0,2330,1729,1194,1395,1239,3520,2.8512500000000003,0.47930238,-0.43234995,0.7188780334068705,2023-10-12,26.201708277638154,84.61933607852656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.61933607852656,26.201708277638154]}",26.2,45.1,0.0,26.202,84.619,0.3826092,-0.30675922,3,Moderately Stressed
20231017T045801_20231017T050753_T45RTK_2_39_0,2470,1778,1556,1717,1512,3429,5.760216346153846,0.38797814,-0.3326856,0.581908327430942,2023-10-17,26.201708277638154,84.61933607852656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.61933607852656,26.201708277638154]}",22.19,79.79,6.51,26.202,84.619,0.3113191,-0.21544013,3,Moderately Stressed
20231022T045839_20231022T050230_T45RTK_2_39_0,2394,1787,1581,1706,1525,3534,6.069486404833837,0.39711407,-0.34885496,0.595612214645716,2023-10-22,26.201708277638154,84.61933607852656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.61933607852656,26.201708277638154]}",22.92,63.06,2.53,26.202,84.619,-0.08218830999999999,0.08349498999999999,3,Moderately Stressed
20231027T045911_20231027T051046_T45RTK_2_39_0,2501,1807,1258,1492,1403,3427,2.098714226462049,0.41904762,-0.39337263,0.6285063658006418,2023-10-27,26.201708277638154,84.61933607852656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.61933607852656,26.201708277638154]}",24.02,48.71,0.0,26.202,84.619,0.031069479999999983,-0.060687029999999975,3,Moderately Stressed
20231106T050001_20231106T050003_T45RTK_2_39_0,3110,2254,2028,2236,2152,3536,2.7925746569814365,0.24331927,-0.22522523,0.3649468225366968,2023-11-06,26.201708277638154,84.61933607852656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.61933607852656,26.201708277638154]}",21.02,58.51,0.0,26.202,84.619,-0.15379479999999998,0.12362973,4,Severely Stressed
20231116T050051_20231116T050317_T45RTK_2_39_0,3154,2433,1524,1716,1814,3105,1.2607421875,0.2624517,-0.2881145,0.39363756479317,2023-11-16,26.201708277638154,84.61933607852656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.61933607852656,26.201708277638154]}",19.29,47.74,0.0,26.202,84.619,-0.15659592,0.10525813,4,Severely Stressed
20231121T050109_20231121T051028_T45RTK_2_39_0,3247,2577,1950,2058,2146,3424,1.906324582338902,0.22944345,-0.24917912,0.3441342787900547,2023-11-21,26.201708277638154,84.61933607852656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.61933607852656,26.201708277638154]}",18.42,54.66,0.0,26.202,84.619,-0.013875820000000011,-0.023953890000000005,4,Severely Stressed
20231126T050121_20231126T050122_T45RTK_2_39_0,3290,2674,1985,2100,2200,3061,1.5660240087304476,0.1636571,-0.18620422,0.2454623206309987,2023-11-26,26.201708277638154,84.61933607852656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.61933607852656,26.201708277638154]}",15.1,68.66,0.0,26.202,84.619,-0.09879460000000001,0.10191027999999999,5,Severely Stressed
20231211T050209_20231211T050820_T45RTK_2_39_0,3763,3057,1738,2032,2276,3444,0.7181505164781111,0.2041958,-0.25785244,0.3062669347085045,2023-12-11,26.201708277638154,84.61933607852656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.61933607852656,26.201708277638154]}",16.27,33.05,0.0,26.202,84.619,-0.025247649999999983,-0.008673320000000012,4,Severely Stressed
20231216T050211_20231216T050214_T45RTK_2_39_0,3444,2800,1585,1891,2116,3164,0.6593683150874543,0.19848485,-0.25182986,0.2976990815263706,2023-12-16,26.201708277638154,84.61933607852656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.61933607852656,26.201708277638154]}",14.38,52.08,0.0,26.202,84.619,0.03482774999999999,-0.06562564000000001,4,Severely Stressed
20231226T050221_20231226T050218_T45RTK_2_39_0,3193,2798,2288,2494,2504,3024,1.4623172103487063,0.09406657,-0.096049294,0.1410870941485032,2023-12-26,26.201708277638154,84.61933607852656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.61933607852656,26.201708277638154]}",16.68,41.41,0.0,26.202,84.619,-0.11012923000000001,0.161803146,5,Severely Stressed
20230117T045131_20230117T045127_T45RWJ_2_3_0,7595,6714,6712,6912,7196,7880,2.384937238493724,0.045370124,-0.06544078,0.0680529300567107,2023-01-17,26.205176723839894,87.64226357976696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.64226357976696,26.205176723839898]}",11.28,16.24,0.0,26.205,87.642,-0.148178256,0.13165397,5,Severely Stressed
20230119T044119_20230119T044439_T45RWJ_2_3_0,3830,3262,2720,2750,2638,3702,-3.0609896432681243,0.16782334,-0.14755115,0.2517151644192098,2023-01-19,26.205176723839894,87.64226357976696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.64226357976696,26.205176723839898]}",13.22,24.13,0.55,26.205,87.642,-0.022417340000000008,0.04623192000000001,5,Severely Stressed
20230119T044119_20230119T044439_T45RWK_2_3_0,3945,3315,2584,2672,2594,3798,-177.05882352941177,0.18836045,-0.174034,0.2825185764567853,2023-01-19,26.205176723839894,87.64226357976696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.64226357976696,26.205176723839898]}",13.22,24.13,0.55,26.205,87.642,0.142990326,-0.10859321999999999,5,Severely Stressed
20230122T045109_20230122T045110_T45RWJ_2_3_0,3603,3050,2576,2730,2562,3658,-9.480968858131488,0.17620578,-0.14527239,0.2642874367012298,2023-01-22,26.205176723839894,87.64226357976696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.64226357976696,26.205176723839898]}",12.97,49.45,0.0,26.205,87.642,0.008382440000000019,0.002278759999999991,5,Severely Stressed
20230122T045109_20230122T045110_T45RWK_2_3_0,3598,3048,2608,2742,2576,3640,-5.745140388768899,0.17117117,-0.14070824,0.2567361055256173,2023-01-22,26.205176723839894,87.64226357976696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.64226357976696,26.205176723839898]}",12.97,49.45,0.0,26.205,87.642,-0.01718928,0.03332575999999998,5,Severely Stressed
20230124T044101_20230124T044838_T45RWJ_2_3_0,3775,3194,2280,2396,2332,3544,6.933638443935926,0.20626277,-0.19326599,0.309367820981877,2023-01-24,26.205176723839894,87.64226357976696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.64226357976696,26.205176723839898]}",13.78,51.62,2.36,26.205,87.642,0.030056990000000006,-0.0479936,4,Severely Stressed
20230124T044101_20230124T044838_T45RWK_2_3_0,3798,3208,2274,2400,2332,3554,6.209349593495936,0.20761128,-0.19381928,0.3113904697188482,2023-01-24,26.205176723839894,87.64226357976696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.64226357976696,26.205176723839898]}",13.78,51.62,2.36,26.205,87.642,0.03644011,-0.05311104,4,Severely Stressed
20230129T044039_20230129T044240_T45RWJ_2_3_0,3982,3207,1840,2176,2164,3844,1.3865962363816442,0.27962717,-0.27707642,0.419405841724224,2023-01-29,26.205176723839894,87.64226357976696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.64226357976696,26.205176723839898]}",12.63,54.21,0.56,26.205,87.642,0.07336439999999997,-0.08381042999999999,4,Severely Stressed
20230129T044039_20230129T044240_T45RWK_2_3_0,3859,3159,2072,2298,2238,3734,2.3043746149106594,0.25050235,-0.23806366,0.3757220594390958,2023-01-29,26.205176723839894,87.64226357976696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.64226357976696,26.205176723839898]}",12.63,54.21,0.56,26.205,87.642,0.042891069999999976,-0.04424438,4,Severely Stressed
20230203T044011_20230203T044612_T45RWJ_2_3_0,3925,3211,1744,2100,2036,3994,1.563398275311402,0.32470977,-0.3107975,0.4870242931763535,2023-02-03,26.205176723839894,87.64226357976696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.64226357976696,26.205176723839898]}",17.12,30.56,0.0,26.205,87.642,0.04508260000000003,-0.033721080000000014,4,Severely Stressed
20230203T044011_20230203T044612_T45RWK_2_3_0,3832,3173,1924,2194,2096,3918,2.205811138014528,0.30295977,-0.28206807,0.4544018621664311,2023-02-03,26.205176723839894,87.64226357976696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.64226357976696,26.205176723839898]}",17.12,30.56,0.0,26.205,87.642,0.05245742000000003,-0.044004409999999994,4,Severely Stressed
20230208T043939_20230208T044644_T45RWJ_2_3_0,3814,3160,2444,2452,2346,4012,-17.282157676348547,0.2620321,-0.24133663,0.3930172210426987,2023-02-08,26.205176723839894,87.64226357976696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.64226357976696,26.205176723839898]}",17.13,28.06,0.0,26.205,87.642,-0.06267767000000002,0.06946087000000001,5,Severely Stressed
20230211T044929_20230211T045113_T45RWJ_2_3_0,3669,2968,2490,2610,2400,3922,-10.809659090909092,0.2407466,-0.20085731,0.361091340450771,2023-02-11,26.205176723839894,87.64226357976696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.64226357976696,26.205176723839898]}",16.12,28.47,0.0,26.205,87.642,-0.06221317000000001,0.08121075999999999,5,Severely Stressed
20230213T043911_20230213T044313_T45RWJ_2_3_0,3712,2986,1870,2162,2156,4124,1.6205533596837944,0.3133758,-0.31212217,0.470026271793647,2023-02-13,26.205176723839894,87.64226357976696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.64226357976696,26.205176723839898]}",14.58,18.59,0.0,26.205,87.642,0.05134369999999999,-0.07078553999999998,4,Severely Stressed
